case_id,hearing_date,violation_type,decision,amount_due,amount_paid,outstanding
0221008600,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
0221008930,2025-10-15,POLICE DEPARTMENT,UNKNOWN,25,0,25
048970779J,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
048957453N,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
048959479K,2025-11-28,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
0221007472,2025-10-15,POLICE DEPARTMENT,UNKNOWN,25,0,25
048911756R,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
0221007463,2025-10-14,POLICE DEPARTMENT,UNKNOWN,75,0,75
048956923Y,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
048871190N,2025-11-24,SANITATION POLICE,UNKNOWN,50,0,50
0221008197,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
0221007243,2025-10-14,POLICE DEPARTMENT,UNKNOWN,75,0,75
0221007088,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
048871187M,2025-11-24,SANITATION POLICE,UNKNOWN,50,0,50
048871188Y,2025-11-24,SANITATION POLICE,UNKNOWN,50,0,50
0221007252,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
048871189X,2025-11-24,SANITATION POLICE,UNKNOWN,50,0,50
0703986508,2025-12-03,DEPT OF TRANSPORTATION,UNKNOWN,1500,0,1500
0221005676,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
048852895J,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
048852892Y,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
048852893X,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
048852894H,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
048852891M,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
048852890K,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
0221005667,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
048852888L,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
048841500M,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
048841502X,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
048852889N,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
048841499Y,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
048841503H,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
014202455H,2025-10-14,FIRE DEPARTMENT OF NYC,POP IN-VIOL,0,0,0
048711474M,2025-11-24,SANITATION RECYCLING,UNKNOWN,50,0,50
048711473K,2025-11-24,SANITATION RECYCLING,UNKNOWN,50,0,50
048692779M,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
014202443K,2025-10-14,FIRE DEPARTMENT OF NYC,NONE,0,0,0
014202447H,2025-10-14,FIRE DEPARTMENT OF NYC,POP IN-VIOL,0,0,0
014202441R,2025-10-14,FIRE DEPARTMENT OF NYC,NONE,0,0,0
049316419X,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
048692777Z,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
014202454X,2025-10-14,FIRE DEPARTMENT OF NYC,NONE,0,0,0
048692778K,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
048841496Z,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
014202426Z,2025-10-14,FIRE DEPARTMENT OF NYC,NONE,0,0,0
049161417Z,2025-11-24,SANITATION VENDOR ENFORCEMENT,UNKNOWN,250,0,250
048392688M,2025-11-24,SANITATION RECYCLING,UNKNOWN,50,0,50
048392687K,2025-11-24,SANITATION RECYCLING,UNKNOWN,50,0,50
048392689Y,2025-11-24,SANITATION RECYCLING,UNKNOWN,50,0,50
048392684P,2025-11-24,SANITATION RECYCLING,UNKNOWN,50,0,50
048392690L,2025-11-24,SANITATION RECYCLING,UNKNOWN,50,0,50
0221003586,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
014202412H,2025-10-14,FIRE DEPARTMENT OF NYC,NONE,0,0,0
048841497K,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
012170745J,2025-10-28,FIRE DEPARTMENT OF NYC,UNKNOWN,0,0,0
0221003750,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
014202425R,2025-10-14,FIRE DEPARTMENT OF NYC,NONE,0,0,0
049200199Z,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
047666969H,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
047666965K,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
047666966M,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
047666967Y,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
047666961N,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
047666964Z,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
0221002578,2025-10-15,POLICE DEPARTMENT,UNKNOWN,25,0,25
047666968X,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
0221002587,2025-10-15,POLICE DEPARTMENT,UNKNOWN,25,0,25
047583389H,2025-11-24,SANITATION RECYCLING,UNKNOWN,50,0,50
047583390P,2025-11-24,SANITATION RECYCLING,UNKNOWN,100,0,100
047583387Y,2025-11-24,SANITATION RECYCLING,UNKNOWN,50,0,50
047583388X,2025-11-24,SANITATION RECYCLING,UNKNOWN,50,0,50
0703990870,2025-12-04,DEPT OF TRANSPORTATION,UNKNOWN,750,750,0
047583386M,2025-11-24,SANITATION RECYCLING,UNKNOWN,50,0,50
047666960L,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049396044L,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
0221002513,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
0221002459,2025-10-15,POLICE DEPARTMENT,UNKNOWN,25,0,25
048841498M,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049201917Z,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,50,0
014202384J,2025-10-14,FIRE DEPARTMENT OF NYC,NONE,0,0,0
049236170J,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
25Q02119,2025-09-22,UNKNOWN,UNKNOWN,,,0
25X01235,2025-09-15,UNKNOWN,UNKNOWN,,,0
049185745Y,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
049337332X,2025-11-24,SANITATION OTHERS,UNKNOWN,100,0,100
049385048P,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
046992611K,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049385049R,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
046992610Z,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
047034884N,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
0221002165,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
0221002147,2025-10-15,POLICE DEPARTMENT,UNKNOWN,25,0,25
047034885P,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049149086L,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
049379422P,2025-11-24,SANITATION VENDOR ENFORCEMENT,UNKNOWN,250,0,250
0221001990,2025-10-15,POLICE DEPARTMENT,UNKNOWN,25,0,25
049170237X,2026-01-26,SANITATION POLICE,UNKNOWN,50,50,0
049254284R,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049254285Z,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
0221001945,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
0221001817,2025-10-15,POLICE DEPARTMENT,UNKNOWN,25,0,25
049254286K,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
0220448480,2025-10-15,POLICE DEPARTMENT,UNKNOWN,25,0,25
012170264Z,2026-01-06,FIRE DEPARTMENT OF NYC,UNKNOWN,0,0,0
049254287M,2025-11-24,SANITATION OTHERS,UNKNOWN,25,0,25
0221000497,2025-10-15,POLICE DEPARTMENT,UNKNOWN,75,0,75
049143992X,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
049360025L,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049358249H,2025-11-24,SANITATION OTHERS,UNKNOWN,75,0,75
0220477218,2025-10-14,POLICE DEPARTMENT,UNKNOWN,0,0,0
049356683L,2025-11-28,DOS - ENFORCEMENT AGENTS,UNKNOWN,100,0,100
0220673402,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
049267258X,2025-11-24,SANITATION RECYCLING,UNKNOWN,75,0,75
048996699P,2025-11-24,SANITATION VENDOR ENFORCEMENT,UNKNOWN,25,0,25
048996698N,2025-11-24,SANITATION VENDOR ENFORCEMENT,UNKNOWN,50,0,50
049260196H,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
049267255K,2025-11-24,SANITATION RECYCLING,UNKNOWN,75,0,75
046992609L,2025-11-24,SANITATION OTHERS,UNKNOWN,75,0,75
049267254Z,2025-11-24,SANITATION RECYCLING,UNKNOWN,75,0,75
049267256M,2025-11-24,SANITATION RECYCLING,UNKNOWN,75,0,75
0220673301,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
048957161L,2025-11-24,SANITATION VENDOR ENFORCEMENT,DISMISSED,0,0,0
048957158K,2025-11-24,SANITATION VENDOR ENFORCEMENT,UNKNOWN,250,0,250
048957156R,2025-11-24,SANITATION VENDOR ENFORCEMENT,UNKNOWN,100,0,100
048957157Z,2025-11-24,SANITATION VENDOR ENFORCEMENT,UNKNOWN,250,0,250
049267257Y,2025-11-24,SANITATION RECYCLING,UNKNOWN,75,0,75
048957155P,2025-11-24,SANITATION VENDOR ENFORCEMENT,UNKNOWN,250,0,250
0220673310,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
048957152J,2025-11-24,SANITATION VENDOR ENFORCEMENT,UNKNOWN,1000,0,1000
049242399Z,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
049239578R,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
048957154N,2025-11-24,SANITATION VENDOR ENFORCEMENT,UNKNOWN,250,0,250
049338331Z,2025-11-28,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049338332K,2025-11-28,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049238953P,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
049239170N,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
049338330R,2025-11-28,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
0220553612,2025-10-16,POLICE DEPARTMENT,UNKNOWN,50,0,50
049316420N,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049293638R,2025-11-24,SANITATION RECYCLING,NONE,1000,1000,0
049315406M,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049315407Y,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
049293639Z,2025-11-24,SANITATION RECYCLING,NONE,600,600,0
25Q01786,2025-09-15,UNKNOWN,UNKNOWN,,,0
049293640X,2025-11-24,SANITATION RECYCLING,NONE,50,50,0
25Q01785,2025-09-15,UNKNOWN,UNKNOWN,,,0
049311154R,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049311153P,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049234032M,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
048223349K,2025-11-24,SANITATION PIU,UNKNOWN,100,0,100
048223350H,2025-11-24,SANITATION PIU,UNKNOWN,350,0,350
0113125F1,2025-09-24,UNKNOWN,UNKNOWN,,,0
039158312M,2025-10-31,DEPT. OF BUILDINGS,UNKNOWN,800,0,800
25N02051,2025-10-27,UNKNOWN,UNKNOWN,,,0
0220673393,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
039158221R,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
25M02551,2025-09-15,UNKNOWN,UNKNOWN,,,0
049119761Z,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
049194420K,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
25Q01784,2025-09-15,UNKNOWN,UNKNOWN,,,0
049306976J,2026-01-30,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
25X01425,2025-09-29,UNKNOWN,UNKNOWN,,,0
049306977L,2026-01-30,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
039544079K,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,10000,0,10000
049306978N,2026-01-30,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
039544076P,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,5000,0,5000
039544078Z,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039544080H,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,5000,0,5000
039544065J,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,625,0,625
039544068P,2025-10-30,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039544063X,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
1046225S0,2025-09-24,UNKNOWN,UNKNOWN,,,0
039544064H,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,5000,0,5000
039544071X,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
0220439946,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
039544061M,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
049221342P,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
1045625F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
039544054Y,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,1000,0,1000
049201904J,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,50,0
039544048H,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,5000,0,5000
039544047X,2025-10-30,DEPT. OF BUILDINGS,UNKNOWN,2400,0,2400
049201909Z,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,50,0
049201901Y,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,50,0
1045825F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
039544075N,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,5000,0,5000
039544046Y,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
049306979P,2026-01-30,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049221343R,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049218280L,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049374609M,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
1045025F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
049374608K,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049188748N,2025-11-24,SANITATION OTHERS,UNKNOWN,25,25,0
1044825F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
1045125F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
039544038Y,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
1044025F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
1044125F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
1044225F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
039544039X,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1000,0,1000
1045225F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
1044725F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
039158304M,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,1600,0,1600
039158305Y,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158306X,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158296L,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158289N,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158288L,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158287J,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,10000,0,10000
039158286H,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158293X,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
1043625F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
039158295J,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
1043825F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
039158274K,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158269X,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039158275M,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,1000,0,1000
039158282K,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158284Y,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
049170239J,2026-01-26,SANITATION POLICE,UNKNOWN,50,50,0
039158283M,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158273Z,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,10000,0,10000
049172460H,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,70,-20
039544040N,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039158285X,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,1600,0,1600
1045325F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
1043925S0,2025-09-24,UNKNOWN,UNKNOWN,,,0
1043725F0,2025-10-06,UNKNOWN,UNKNOWN,,,0
039158246N,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,500,0,500
039158245L,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,10000,0,10000
1042825F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
039158262N,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158243H,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
1042925F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
039158244J,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,500,0,500
1043125F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
039158241Y,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,5000,0,5000
049157359H,2025-11-24,SANITATION OTHERS,UNKNOWN,25,25,0
039158263P,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,1600,0,1600
039158242X,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
0220321696,2025-09-11,POLICE DEPARTMENT,UNKNOWN,0,0,0
1042125F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
039158233Y,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
1042225F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
1042425F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
039158234X,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,10000,0,10000
1042525F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
039158235H,2025-10-30,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039158229L,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158232M,2025-10-30,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
1042625F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
1006625F1,2025-09-12,UNKNOWN,UNKNOWN,,,0
039158239P,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,1600,0,1600
1018125S1,2025-09-24,UNKNOWN,UNKNOWN,,,0
049306980M,2026-01-30,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
039158267M,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
049201899Y,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,50,0
1043525F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
1045425F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
0220020846,2025-10-14,POLICE DEPARTMENT,UNKNOWN,0,0,0
039158240M,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
1001925F1,2025-09-12,UNKNOWN,UNKNOWN,,,0
1042725F0,2025-09-24,UNKNOWN,UNKNOWN,,,0
049120191Y,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
049110959N,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
039158215K,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,5000,0,5000
039158214Z,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,10000,0,10000
049205095R,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049354824R,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
039158216M,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
049205096Z,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049293549P,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049394000K,2025-11-24,SANITATION OTHERS,UNKNOWN,100,0,100
039158205R,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
049293548N,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
048957153L,2025-11-24,SANITATION VENDOR ENFORCEMENT,NONE,25,25,0
048957151H,2025-11-24,SANITATION VENDOR ENFORCEMENT,NONE,25,25,0
049205097K,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
039158207K,2025-10-31,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
0792125F1,2025-09-24,UNKNOWN,UNKNOWN,,,0
039158217Y,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1600,0,1600
039158202L,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158195M,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,200,0,200
0703982520,2025-12-01,DEPT OF TRANSPORTATION,UNKNOWN,750,0,750
039158197X,2025-10-30,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158193Z,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158203N,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158187M,2025-10-31,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039158297N,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,500,0,500
039158311K,2025-10-31,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039158276Y,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,300,0,300
039158190N,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,1600,0,1600
039158248R,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039158261L,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039158238N,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039158237L,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039158222Z,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158191P,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039158204P,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,5000,0,5000
039158247P,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
047583385K,2025-11-24,SANITATION RECYCLING,UNKNOWN,50,50,0
049205098M,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049289734P,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
039544062Y,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
049357324Y,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
039158213R,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
0218466481,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
039158211N,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039158218X,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039158219H,2025-10-31,DEPT. OF BUILDINGS,UNKNOWN,625,0,625
039158209Y,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039158206Z,2025-10-31,DEPT. OF BUILDINGS,UNKNOWN,500,0,500
039158200H,2025-10-31,DEPT. OF BUILDINGS,UNKNOWN,625,0,625
039158210L,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
048970783M,2025-11-24,SANITATION OTHERS,UNKNOWN,50,50,0
039158226X,2025-10-30,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
048957160J,2025-11-24,SANITATION VENDOR ENFORCEMENT,SUSTAINED,25,25,0
0217974781,2025-10-14,POLICE DEPARTMENT,UNKNOWN,250,0,250
039158227H,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039158188Y,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,6250,0,6250
048957159M,2025-11-24,SANITATION VENDOR ENFORCEMENT,SUSTAINED,25,25,0
0198262900,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
0198262910,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
049278447Z,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
0198262882,2025-10-14,POLICE DEPARTMENT,UNKNOWN,70,0,70
049294162P,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049276382H,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
048711476X,2025-11-24,SANITATION RECYCLING,UNKNOWN,50,50,0
0198262644,2025-10-14,POLICE DEPARTMENT,UNKNOWN,25,0,25
039158225Y,2025-11-05,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
049278445P,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049089358Y,2025-11-24,SANITATION RECYCLING,UNKNOWN,50,50,0
039158228J,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
0199198589,2026-01-06,POLICE DEPARTMENT,UNKNOWN,75,0,75
049178926H,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
047666959Y,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,50,0
047666963R,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,50,0
0803593010,2025-10-01,PCS - DOHMH,UNKNOWN,300,0,300
0803593001,2025-10-01,PCS - DOHMH,UNKNOWN,300,0,300
049172467K,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,100,0,100
014202449L,2025-10-09,FIRE DEPARTMENT OF NYC,NONE,0,0,0
014202459P,2025-10-09,FIRE DEPARTMENT OF NYC,POP IN-VIOL,0,0,0
049172466Z,2025-11-24,DOS - ENFORCEMENT AGENTS,UNKNOWN,100,0,100
014202438X,2025-10-09,FIRE DEPARTMENT OF NYC,POP IN-VIOL,0,0,0
049362861X,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049362855J,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
049362857N,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
